APR Percentage,Bankruptcy Fore Closure Check,Current Mortgage Balance,Estimated Credit Score Band Id,Estimated Credit Score,Estimated Property Value,Is Best Offer,Lender Id,Lender Rank,Loan Amount Requested,OfferId,Origination Fee,Other Lender Fees,Property City,Property State,Property Type Id,Property Zip Code,QuestionerId,Requested Loan Type Id,State,Status ,Veteran
,no,225000,,3,250000,,,,225000,de330bc5-5e81-48ec-86b1-971f1ab36305,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,5aad27e0-15c2-485c-b084-4357c7591879,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,2,Yes
,no,225000,,3,250000,,,,225000,c33652fb-781a-4f0c-a20b-79fbea8b7d7f,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,bc024027-35bd-4fad-9682-a9e11e51f1ec,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,2,Yes
,no,225000,,3,250000,,,,225000,37cab64d-9444-469a-942c-4c0a91c902bd,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,09071883-7db7-4c87-8740-1b0f2c285e72,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,87ed6f3f-c174-42fa-ba75-014b25859f65,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,cda71344-ad9e-43f3-8f84-d3285fd00e09,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,1f0d1d89-b280-4b41-a7cc-4a963c851cb9,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,49aae751-9184-4c87-b8dc-34bbe8f8fb54,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,2,Yes
,no,225000,,3,250000,,,,225000,752ad84b-a053-4ec1-a374-5988409a3b29,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,d3424248-51f4-44ca-9431-f5f28ac51780,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,225000,,3,250000,,,,225000,40f57ebd-fff2-44db-a821-0a9f6a59eff7,,,Shawnee,KS,1,66226,8b610fdf-a7d6-41c1-bb1c-ce1ff5907118,2,,0,Yes
,no,300000,,5,375000,,,,300000,bacbc387-d259-4e9e-8cd6-af890d934ad5,,,Yucaipa,CA,1,92399,30518d33-1185-43c4-b75a-8106df31c97b,2,,0,No
,no,300000,,5,350000,,,,300000,96fd27fa-fc5d-4c97-89b7-010996ee324a,,,Evans,GA,1,30809,31754591-2123-4eae-b639-684b3f74afd2,2,,0,Yes
,no,300000,,5,350000,,,,300000,8e45c04f-c331-4f13-9a78-3dd86c4c9d5b,,,Evans,GA,1,30809,31754591-2123-4eae-b639-684b3f74afd2,2,,0,Yes
,no,75000,,9,160000,,,,122000,07ef2936-b2a5-4a4c-a9fd-414b02e8716c,,,Lebanon,TN,1,37087,9bccefaf-e13c-409f-bebd-f40b92fdd8b0,2,,2,No
,no,75000,,9,160000,,,,122000,9f85bf73-efa6-4e2a-9680-ef08b44fdc91,,,Lebanon,TN,1,37087,9bccefaf-e13c-409f-bebd-f40b92fdd8b0,2,,2,No
,no,75000,,9,160000,,,,122000,5248d128-bd1e-4737-959a-04176ee2723f,,,Lebanon,TN,1,37087,9bccefaf-e13c-409f-bebd-f40b92fdd8b0,2,,1,No
,no,650000,,3,1000000,,,,650000,ca9f3f09-0c0a-462b-a0de-aec15e42c922,,,Newark,CA,1,94560,a6acd229-89ee-4a89-9318-6a6123d0fe8f,2,,0,No
,no,650000,,3,1000000,,,,650000,a351c6b5-b3df-4168-affc-e14779755566,,,Newark,CA,1,94560,a6acd229-89ee-4a89-9318-6a6123d0fe8f,2,,2,No
,foreclosure,190000,,3,425000,,,,370000,f405ce00-5e65-4e3d-b0ef-bc93ef8a27cc,,,Delray Beach,FL,1,33445,120f431f-36db-49f7-ace2-250fe184e245,2,,0,No
,no,225000,,5,450000,,,,270000,e3b3d9f8-9500-4548-9d45-e9ac9fa9c1c9,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,a7d4176f-9e90-4be6-8868-965a8c300c1d,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,8c4d2bc3-a752-4d0d-8803-635b93b310a6,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,52428cb0-eaad-43ad-94be-5a91e5a73b11,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,9e2df220-e743-4bf0-a9e9-757963d94038,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,014b64fc-8725-45af-8c9c-e6aa4986ef9e,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,4563830c-eaf4-460f-b7dd-c532532e7a82,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,98a3f3f9-f7eb-42db-9ee1-df28f854f8b4,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,c60dd050-fb57-4540-bbaf-5b76b353b839,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,53e3a5a3-701c-40d8-bb0a-294916959fc7,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,99520c25-df10-48f6-8f30-0c62452db7f8,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,94f7d6ed-eff1-471d-bc90-48884f4ddc78,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,3bfaa855-0a78-4e1b-83f4-f0cc222f400d,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,08c4fc9d-07d5-4fbb-8358-73b6b8d149e3,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,cd8137c4-516b-40ee-bd2a-99eb2681db98,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,271fcfc0-e583-4e5b-afb3-249a60ba32b2,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,708bb6b8-61e9-475e-aded-b590006efc26,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,ec2969f7-b0f5-4399-8924-07d5fd9fa2bd,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,23e76734-557c-4187-ac5e-733ec1a10690,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,fe3583ec-9b39-4be5-a3c7-7bb3aaadd06c,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,a63d7940-ccaa-449f-bf01-e6ac3e1d7df1,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,38a06fd5-2398-479a-8fe2-a2ed542e4323,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,f38c8c59-4ee1-42a8-a19f-314ded9170af,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,e0248466-a612-4127-8c25-494600e9f21a,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,d2e6ec2e-3543-46d5-9cbf-b789999e621b,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,594a2ba0-2a96-44ed-aa03-f4c7ffaab866,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,747a6387-3162-4d08-ad1f-af56f4bd3713,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,86cfad19-6db4-4243-8be6-1edcf9381f5a,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,4043fbc1-9b1b-4f19-8f56-09aa5902823c,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,79604522-3767-4d0f-8711-63729321a298,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,dce10ed6-1e8f-41f9-bd19-6c05dd815a95,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,739636c4-d60a-4ba3-9d8d-e3d854be94a4,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,e34082b5-c4f7-4001-90d6-5fc6268f1507,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,2a104bac-78ea-4822-865b-b10e55d1ea79,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
,no,225000,,5,450000,,,,270000,1b34cc40-3c93-4bd6-b17e-c5e859093316,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,e043d748-0077-4a82-91dd-15fff6d10d3b,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,0,No
,no,225000,,5,450000,,,,270000,37b83ddf-c1d9-4159-a2cf-50f2be8a03f3,,,Manassas,VA,1,20111,8bbab8f0-f91b-4052-8244-28cbabacd66a,2,,2,No
